NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	57444287	57444240	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	57523463	57523510	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	57573239	57573192	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	57593149	57593102	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	57823843	57823890	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	57892124	57892171	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	57910908	57910861	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	57935527	57935574	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	57986794	57986747	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	58063578	58063531	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	58112762	58112809	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	58220696	58220649	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	58455697	58455650	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	58493039	58493086	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	58670347	58670394	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	58690375	58690328	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	58779707	58779660	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	58900594	58900547	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	58909872	58909825	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	58983264	58983217	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	58985100	58985053	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	59085606	59085653	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	59186104	59186057	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	59578042	59578089	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	59614766	59614719	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	59631015	59630968	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	59662525	59662572	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	59888025	59887978	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	59927374	59927421	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	59968993	59968946	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	60078966	60078919	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	60150170	60150217	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	60292299	60292252	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	60295424	60295471	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	60551619	60551572	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	60570119	60570072	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	60641922	60641969	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	60901536	60901583	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	61250288	61250241	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	61252230	61252277	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	61255443	61255490	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	61344261	61344308	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	61574532	61574579	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	61700089	61700136	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	61875403	61875450	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	61880152	61880199	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	62085685	62085732	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	62180135	62180088	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	62231217	62231264	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	62291355	62291402	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	62335814	62335767	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	62398414	62398461	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	62452409	62452362	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	62469255	62469208	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	62564832	62564879	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	62572318	62572271	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	84.706	85	6	4	106	188	62619551	62619472	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	62668383	62668336	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	62670992	62671039	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	62740574	62740621	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	62741218	62741171	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	62831779	62831826	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	63175020	63175067	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	63315656	63315609	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	86.301	73	8	2	117	188	63688929	63688858	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	63713505	63713458	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	63774217	63774170	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	63860811	63860858	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	63910362	63910409	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	64118592	64118639	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	64370169	64370122	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	64401531	64401578	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	64545022	64545069	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	64618685	64618732	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	64651648	64651601	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	64933120	64933073	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	65078238	65078285	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	65152668	65152715	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	65447029	65446982	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	65481513	65481560	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	65515927	65515974	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	65644322	65644275	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	65898286	65898239	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	65945180	65945227	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	66124204	66124157	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	66181131	66181178	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	66218387	66218434	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	66592563	66592516	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	66801295	66801248	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	66934269	66934222	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	66997662	66997709	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	67032586	67032633	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	67276107	67276060	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	67625567	67625614	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	67826692	67826739	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	68085587	68085540	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	68174583	68174536	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	97.778	45	1	0	144	188	68277457	68277413	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	68480787	68480834	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	68556333	68556286	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	68668540	68668587	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	68698378	68698331	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	68833770	68833817	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	68893801	68893848	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	68927051	68927004	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	69223246	69223199	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	69357779	69357826	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	69393317	69393270	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	69570064	69570017	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	69573399	69573352	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	69687055	69687102	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	69875316	69875363	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	69927475	69927428	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	70138541	70138588	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	70189203	70189250	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
NODE_196_length_212_cov_1.179245	LR536449.1	95.833	48	2	0	141	188	70287398	70287445	1.03e-10	78.7	Eukaryota	Erpetoichthys calabaricus genome assembly, chromosome: 18	27687	Erpetoichthys calabaricus	reedfish	bony fishes
